24-04-2019,25-04-2019,Hilton Garden Inn New York/Tribeca,"1,064",8.3/10,664
24-04-2019,25-04-2019,Courtyard by Marriott New York Downtown Manhattan/World Trade Center Area,"1,295",8.5/10,"2,008"
24-04-2019,25-04-2019,The Mansfield Hotel,"1,100",7.6/10,788
24-04-2019,25-04-2019,Cachet Boutique Hotel NYC,721,7.8/10,"1,062"
24-04-2019,25-04-2019,The Redbury New York,"1,187",8.1/10,"3,053"
24-04-2019,25-04-2019,The Mercer,"1,775",9.0/10,248
24-04-2019,25-04-2019,"The Langham, New York, Fifth Avenue","1,475",9.2/10,"1,102"
24-04-2019,25-04-2019,Solita Soho Hotel,826,7.8/10,666
24-04-2019,25-04-2019,Courtyard by Marriott New York Manhattan/Chelsea,"1,367",8.6/10,893
24-04-2019,25-04-2019,Club Quarters Hotel Midtown - Times Square,"1,115",8.3/10,"1,335"
24-04-2019,25-04-2019,AKA Wall Street,"1,389",9.3/10,778
24-04-2019,25-04-2019,Sixty LES,"1,190",8.2/10,976
24-04-2019,25-04-2019,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,"1,262",8.8/10,"1,502"
24-04-2019,25-04-2019,Four Points by Sheraton Midtown - Times Square,"1,767",8.4/10,"3,003"
24-04-2019,25-04-2019,Hyatt Centric Times Square New York,"1,439",8.7/10,"4,271"
24-04-2019,25-04-2019,Trump International New York,"1,867",8.9/10,891
24-04-2019,25-04-2019,Moxy NYC Chelsea,"1,475",8.9/10,75
24-04-2019,25-04-2019,New York Marriott Marquis,"1,583",8.2/10,"2,293"
24-04-2019,25-04-2019,The Gallivant Times Square,728,7.3/10,"5,767"
24-04-2019,25-04-2019,"The Lexington Hotel, Autograph Collection","1,298",8.1/10,"2,238"
24-04-2019,25-04-2019,Chambers Hotel,"1,769",8.7/10,985
24-04-2019,25-04-2019,The Time New York,898,8.2/10,"1,967"
24-04-2019,25-04-2019,Studios Midtown Manhattan,934,8.6/10,375
24-04-2019,25-04-2019,HGU New York,"1,223",8.6/10,"1,633"
24-04-2019,25-04-2019,WeLive Wall Street,"1,095",9.1/10,24
24-04-2019,25-04-2019,The London NYC,"1,948",8.1/10,"1,122"
24-04-2019,25-04-2019,East Village Hotel,934,8.1/10,867
24-04-2019,25-04-2019,SpringHill Suites by Marriott New York Midtown Manhattan/Fifth Avenue,"1,295",8.5/10,539
24-04-2019,25-04-2019,Four Seasons Hotel New York Downtown,"2,561",9.3/10,290
24-04-2019,25-04-2019,Four Points by Sheraton New York Downtown,826,8.0/10,"3,428"
24-04-2019,25-04-2019,Walker Hotel Greenwich Village,"1,749",8.4/10,799
24-04-2019,25-04-2019,"The Pierre, A Taj Hotel, New York","2,038",8.9/10,407
24-04-2019,25-04-2019,The Quin Central Park by Hilton Club,"1,764",8.8/10,"1,519"
24-04-2019,25-04-2019,Sheraton New York Times Square Hotel,"1,601",7.6/10,"1,908"
24-04-2019,25-04-2019,EVEN Hotel New York - Midtown East 44th,"1,223",8.6/10,"1,703"
24-04-2019,25-04-2019,LUMA Hotel - Times Square,"1,389",9.2/10,"3,222"
24-04-2019,25-04-2019,Hilton Garden Inn Central Park South,"1,078",8.3/10,"3,727"
24-04-2019,25-04-2019,The Kitano Hotel New York,"1,361",8.7/10,828
24-04-2019,25-04-2019,Hotel Hayden New York,812,8.2/10,"1,207"
24-04-2019,25-04-2019,The Assemblage John Street,"1,620",9.2/10,266
24-04-2019,25-04-2019,Hampton Inn Times Square Central,"1,295",8.9/10,"2,234"
24-04-2019,25-04-2019,Hilton Garden Inn New York Manhattan Midtown East,844,8.5/10,946
24-04-2019,25-04-2019,Washington Jefferson at Times Square,790,7.7/10,"1,666"
24-04-2019,25-04-2019,Loews Regency New York Hotel,"2,377",8.8/10,475
24-04-2019,25-04-2019,Park Terrace Hotel on Bryant Park,"1,461",9.1/10,89
24-04-2019,25-04-2019,The Kimpton Muse Hotel,"1,511",8.8/10,713
24-04-2019,25-04-2019,Hotel Hugo,"1,636",8.1/10,"1,076"
24-04-2019,25-04-2019,"Hotel Henri New York, A Wyndham Hotel","1,068",7.9/10,511
24-04-2019,25-04-2019,Moderne Hotel,978,8.4/10,980
24-04-2019,25-04-2019,The Iroquois New York,"1,187",8.9/10,609
24-04-2019,25-04-2019,Freehand New York,898,8.8/10,"1,125"
24-04-2019,25-04-2019,Executive Hotel Le Soleil New York,"1,439",8.5/10,"2,629"
24-04-2019,25-04-2019,Room Mate Grace Boutique Hotel,"1,223",8.7/10,"1,932"
24-04-2019,25-04-2019,Hilton New York Fashion District,971,8.2/10,"1,321"
24-04-2019,25-04-2019,The Frederick Hotel,"1,656",8.4/10,"1,521"
24-04-2019,25-04-2019,Holiday Inn Express - Times Square,862,7.8/10,"2,192"
24-04-2019,25-04-2019,Fairfield Inn & Suites by Marriott New York Manhattan/Chelsea,"1,042",8.3/10,984
24-04-2019,25-04-2019,Tiffini,992,8.7/10,148
24-04-2019,25-04-2019,Gramercy Park Hotel,"1,710",8.4/10,330
24-04-2019,25-04-2019,W New York - Times Square,"1,607",7.9/10,"1,744"
24-04-2019,25-04-2019,11 Howard,"1,295",8.3/10,684
24-04-2019,25-04-2019,The Mark New York,"2,615",9.0/10,264
24-04-2019,25-04-2019,Sohotel,"1,078",8.4/10,"1,937"
24-04-2019,25-04-2019,Pod Times Square,646,8.6/10,"10,877"
24-04-2019,25-04-2019,Courtyard by Marriott New York Manhattan/Herald Square,"1,187",8.6/10,698
24-04-2019,25-04-2019,EVEN Hotel New York Times Square South,"1,187",9.0/10,987
24-04-2019,25-04-2019,AKA Times Square,"1,569",8.7/10,760
24-04-2019,25-04-2019,Lombardy Hotel,"1,764",8.6/10,"1,041"
24-04-2019,25-04-2019,Mondrian Park Avenue,"1,353",8.4/10,523
24-04-2019,25-04-2019,Mr C Seaport,"1,461",8.8/10,93
24-04-2019,25-04-2019,Q&A Residential Hotel,"1,421",9.1/10,385
24-04-2019,25-04-2019,Kimpton Hotel Eventi,"1,511",8.7/10,695
24-04-2019,25-04-2019,Harlem YMCA,325,6.9/10,995
24-04-2019,25-04-2019,Vanderbilt YMCA,523,7.3/10,"5,624"
24-04-2019,25-04-2019,Hampton Inn Manhattan/Downtown- Financial District,934,8.3/10,776
24-04-2019,25-04-2019,West Side YMCA,469,7.3/10,"6,277"
24-04-2019,25-04-2019,Travel Inn - Midtown Manhattan,649,7.8/10,"1,581"
24-04-2019,25-04-2019,Comfort Inn Times Square West,880,8.1/10,636
24-04-2019,25-04-2019,Pod 51,646,7.9/10,"7,586"
24-04-2019,25-04-2019,Americana Inn,757,7.5/10,"1,124"
24-04-2019,25-04-2019,Broadway Hotel & Hostel,369,7.0/10,"3,314"
24-04-2019,25-04-2019,The Maxwell New York City,"2,161",7.9/10,"1,196"
24-04-2019,25-04-2019,Midtown Convention Center Hotel NYC,693,6.5/10,"2,778"
24-04-2019,25-04-2019,The Skyline Hotel New York,"1,115",8.0/10,"1,252"
24-04-2019,25-04-2019,U.S. Pacific Hotel,470,6.4/10,"1,836"
24-04-2019,25-04-2019,Belnord Hotel,559,8.0/10,"3,862"
24-04-2019,25-04-2019,Riverside Tower Hotel,610,7.2/10,"2,322"
24-04-2019,25-04-2019,Hudson River Hotel,808,7.1/10,"1,488"
24-04-2019,25-04-2019,Edge Hotel Washington Heights,"1,078",8.6/10,341
24-04-2019,25-04-2019,Jazz on the Park Youth Hostel,460,6.6/10,"1,992"
24-04-2019,25-04-2019,Rostel,386,6.0/10,302
24-04-2019,25-04-2019,Midtown East Apartments,775,7.8/10,34
24-04-2019,25-04-2019,Hotel Marrakech on Broadway,501,6.8/10,"2,976"
24-04-2019,25-04-2019,Hotel 31,610,8.1/10,"2,463"
24-04-2019,25-04-2019,Hotel Newton,721,7.9/10,"1,515"
24-04-2019,25-04-2019,YOTEL New York Times Square,801,8.2/10,"4,386"
24-04-2019,25-04-2019,Casablanca Hotel by Library Hotel Collection,"1,782",9.4/10,513
24-04-2019,25-04-2019,Econo Lodge Times Square,754,7.3/10,669
24-04-2019,25-04-2019,Manhattan Broadway Hotel,790,6.6/10,"1,146"
24-04-2019,25-04-2019,Canal Loft Hostel & Hotel,851,7.7/10,721
24-04-2019,25-04-2019,The GEM Hotel - Chelsea,"1,042",7.7/10,"1,740"
24-04-2019,25-04-2019,The Marlton Hotel,"1,280",8.6/10,"1,337"
24-04-2019,25-04-2019,Tier31 by ABRIKIM,"1,078",7.9/10,88
24-04-2019,25-04-2019,Carnegie Hotel,913,8.9/10,"1,515"
24-04-2019,25-04-2019,The Ludlow Hotel,"1,551",9.1/10,"1,570"
24-04-2019,25-04-2019,SoHo Garden Hotel,682,7.8/10,"1,856"
24-04-2019,25-04-2019,Park Central,708,7.9/10,"4,697"
24-04-2019,25-04-2019,Hotel Mela Times Square,790,7.9/10,"1,243"
24-04-2019,25-04-2019,Arthouse Hotel,"1,912",8.3/10,"1,018"
24-04-2019,25-04-2019,Windsor Hotel,505,6.2/10,900
24-04-2019,25-04-2019,Harlem Lodge,487,8.5/10,39
24-04-2019,25-04-2019,Royal Park Hotel & Hostel,365,6.8/10,"1,490"
24-04-2019,25-04-2019,Park Lane Hotel - A Central Park Hotel,"1,082",7.6/10,"5,516"
24-04-2019,25-04-2019,Omni Berkshire Place,"1,890",8.6/10,364
24-04-2019,25-04-2019,"Nyma, The New York Manhattan Hotel","1,042",7.5/10,"2,514"
24-04-2019,25-04-2019,Green Holidays Apartments,913,7.5/10,332
24-04-2019,25-04-2019,Hotel Beacon,"1,583",8.9/10,"2,652"
24-04-2019,25-04-2019,The Wagner Hotel,"1,324",8.9/10,578
24-04-2019,25-04-2019,Lex Hotel NYC,898,8.7/10,283
24-04-2019,25-04-2019,Blue Moon Boutique Hostel & Hotel,682,7.7/10,"1,593"
24-04-2019,25-04-2019,Holiday Inn Express - Wall Street,848,8.1/10,713
24-04-2019,25-04-2019,The Grand NYC Apartments,167,6.0/10,238
24-04-2019,25-04-2019,Madison LES Hotel,757,7.8/10,252
24-04-2019,25-04-2019,Millennium Hilton New York Downtown,"1,403",8.3/10,"2,593"
24-04-2019,25-04-2019,Chelsea Pines Inn,"1,006",8.3/10,"1,012"
24-04-2019,25-04-2019,Duane Street Hotel Tribeca,"1,036",8.6/10,319
24-04-2019,25-04-2019,NoMo SoHo,"1,004",8.2/10,"1,842"
24-04-2019,25-04-2019,Parker New York,"1,162",7.8/10,577
24-04-2019,25-04-2019,Hotel Metro,993,8.4/10,773
24-04-2019,25-04-2019,The Marmara Manhattan,"1,078",8.5/10,246
24-04-2019,25-04-2019,Millennium Premier New York Times Square,"1,208",8.2/10,725
24-04-2019,25-04-2019,The Central Park North,321,7.3/10,547
24-04-2019,25-04-2019,Michelangelo Hotel,"1,443",8.8/10,664
24-04-2019,25-04-2019,W New York - Downtown,"1,295",8.0/10,389
24-04-2019,25-04-2019,The Plaza,"2,958",8.5/10,520
24-04-2019,25-04-2019,Hotel Americano,"1,317",8.0/10,241
24-04-2019,25-04-2019,Off SoHo Suites Hotel,898,7.9/10,495
24-04-2019,25-04-2019,Royalton New York,873,8.3/10,839
24-04-2019,25-04-2019,Sister City New York,863,8.9/10,15
24-04-2019,25-04-2019,Fitzpatrick Grand Central,"1,255",9.0/10,606
24-04-2019,25-04-2019,The James New York - NoMad,"1,259",8.6/10,569
24-04-2019,25-04-2019,Paramount Hotel Times Square,678,6.8/10,"4,643"
24-04-2019,25-04-2019,The Greenwich Hotel,"2,345",9.5/10,129
24-04-2019,25-04-2019,Hotel Mulberry,"1,078",8.7/10,667
24-04-2019,25-04-2019,"6 Columbus, Central Park a Sixty Hotel","2,128",7.7/10,334
24-04-2019,25-04-2019,The Bowery Hotel,"2,146",9.1/10,607
24-04-2019,25-04-2019,Baccarat Hotel and Residences New York,"3,950",9.3/10,279
24-04-2019,25-04-2019,Holiday Inn Wall Street,848,8.1/10,493
24-04-2019,25-04-2019,Mandarin Oriental New York,"4,310",8.7/10,201
24-04-2019,25-04-2019,The Gregory,"1,263",7.9/10,"1,666"
24-04-2019,25-04-2019,The Franklin Hotel,979,7.0/10,777
24-04-2019,25-04-2019,138 Bowery,"1,065",6.6/10,15
24-04-2019,25-04-2019,Royalton Park Avenue,"1,216",8.6/10,"1,000"
24-04-2019,25-04-2019,Stewart Hotel,776,7.7/10,"4,077"
24-04-2019,25-04-2019,Andaz 5th Avenue-a concept by Hyatt,"1,456",8.7/10,542
24-04-2019,25-04-2019,Avalon Hotel,"1,420",8.4/10,"1,304"
24-04-2019,25-04-2019,Fifty Hotel & Suites by Affinia,"1,187",8.2/10,"1,182"
24-04-2019,25-04-2019,Renaissance New York Midtown Hotel,"1,475",8.9/10,924
24-04-2019,25-04-2019,The Sherry Netherland,"1,656",9.3/10,184
24-04-2019,25-04-2019,"The Renwick Hotel New York City, Curio Collection by Hilton","1,223",8.6/10,526
24-04-2019,25-04-2019,The Wall Street Inn,892,8.6/10,548
24-04-2019,25-04-2019,Courtyard by Marriott New York Manhattan / Soho,"1,511",8.7/10,151
24-04-2019,25-04-2019,Fitzpatrick Manhattan,"1,183",8.8/10,473
24-04-2019,25-04-2019,Clarion Hotel Park Avenue,826,7.6/10,184
24-04-2019,25-04-2019,Sago Hotel,"1,461",8.9/10,280
24-04-2019,25-04-2019,The Knickerbocker,"1,443",8.8/10,"1,690"
24-04-2019,25-04-2019,Macy Empire Apartments,928,7.4/10,319
24-04-2019,25-04-2019,Wyndham Midtown 45,"1,331",8.0/10,144
24-04-2019,25-04-2019,Refinery Hotel - New York,"1,295",8.8/10,506
24-04-2019,25-04-2019,The Whitby Hotel,"2,146",9.5/10,294
24-04-2019,25-04-2019,The Pearl Hotel,808,8.9/10,"1,328"
24-04-2019,25-04-2019,Viceroy Central Park New York,"3,098",7.8/10,971
24-04-2019,25-04-2019,The Westin New York Grand Central,"1,620",8.0/10,"1,079"
24-04-2019,25-04-2019,Hotel 48LEX New York,"1,187",8.4/10,889
24-04-2019,25-04-2019,Gardens Suites Hotel by Affinia,"1,569",8.5/10,420
24-04-2019,25-04-2019,Lowell Hotel,"2,741",9.2/10,30
24-04-2019,25-04-2019,AFFORDABLE LUXURY...Exclusive Living @ Its Best!,527,7.7/10,15
24-04-2019,25-04-2019,The Benjamin,"1,259",8.1/10,631
24-04-2019,25-04-2019,Interfaith East Village,595,8.2/10,45
24-04-2019,25-04-2019,PermaGO Wall Street,925,8.2/10,115
24-04-2019,25-04-2019,Sonder — Wall Street,"1,226",8.1/10,13
24-04-2019,25-04-2019,NY Away - The ideal Family & Friends 4 Bedrooms / 4 Bathrooms in Manhattan,"1,867",7.0/10,28
24-04-2019,25-04-2019,The Kimberly Hotel & Suites,"1,259",9.2/10,479
24-04-2019,25-04-2019,PermaGO FiDi,857,8.3/10,74
24-04-2019,25-04-2019,Gramercy Park Apartments,682,7.1/10,90
24-04-2019,25-04-2019,The James New York - SoHo,"1,349",8.1/10,382
24-04-2019,25-04-2019,Redford Hotel,776,6.8/10,348
24-04-2019,25-04-2019,"The Ritz-Carlton New York, Central Park","3,553",8.8/10,121
24-04-2019,25-04-2019,Hotel Elysee by Library Hotel Collection,"1,620",9.1/10,551
24-04-2019,25-04-2019,AC Hotel by Marriott New York Times Square,"1,403",8.9/10,152
24-04-2019,25-04-2019,Sonder — The Nash,826,8.9/10,10
24-04-2019,25-04-2019,The Harlem Cascades,307,8.2/10,44
24-04-2019,25-04-2019,Renaissance New York Hotel 57,"1,115",7.9/10,662
24-04-2019,25-04-2019,WestHouse Hotel New York,"1,224",8.1/10,571
24-04-2019,25-04-2019,Saint Nicholas Inn,483,8.1/10,171
24-04-2019,25-04-2019,Gild Hall - A Thompson Hotel,"1,259",9.0/10,798
24-04-2019,25-04-2019,San Carlos Hotel New York,"1,296",9.0/10,773
24-04-2019,25-04-2019,The Surrey,"2,074",8.5/10,211
24-04-2019,25-04-2019,"Staypineapple, an Artful Hotel New York",934,9.2/10,32
24-04-2019,25-04-2019,Bryant Park Hotel,"1,641",9.1/10,938
24-04-2019,25-04-2019,The Tuscany - A St Giles Signature Hotel,"1,162",8.8/10,493
24-04-2019,25-04-2019,AKA Tribeca,"1,212",8.6/10,398
24-04-2019,25-04-2019,3 West Club,"1,115",8.3/10,398
24-04-2019,25-04-2019,Crosby Street Hotel,"2,507",9.4/10,202
24-04-2019,25-04-2019,New York Marriott Downtown,"1,728",8.4/10,608
24-04-2019,25-04-2019,The Broome,"1,439",9.1/10,263
24-04-2019,25-04-2019,Incentra Village Hotel,996,8.0/10,152
24-04-2019,25-04-2019,Wyndham Garden Chinatown,984,8.1/10,369
24-04-2019,25-04-2019,HI NYC Hostel,325,8.4/10,"11,967"
24-04-2019,25-04-2019,Chelsea Cabins,505,7.4/10,"3,154"
24-04-2019,25-04-2019,Bowery Grand Hotel,289,5.0/10,"2,180"
24-04-2019,25-04-2019,Carlton Arms Hotel,988,7.3/10,"1,217"
24-04-2019,25-04-2019,Jazz on Columbus Circle Hostel,460,7.9/10,"3,590"
24-04-2019,25-04-2019,The Bowery House,570,6.5/10,"2,482"
25-04-2019,26-04-2019,The Roger,934,8.3/10,"1,091"
25-04-2019,26-04-2019,Hotel Pennsylvania,724,5.6/10,"40,690"
25-04-2019,26-04-2019,Amsterdam Court Hotel,750,7.3/10,"2,148"
25-04-2019,26-04-2019,DoubleTree by Hilton NYC - Financial District,792,7.8/10,"3,149"
25-04-2019,26-04-2019,DoubleTree by Hilton - Chelsea,909,7.8/10,"1,272"
25-04-2019,26-04-2019,"Martinique New York on Broadway, Curio Collection by Hilton",829,8.2/10,"7,917"
25-04-2019,26-04-2019,Hampton Inn Manhattan Grand Central,901,8.7/10,"2,338"
25-04-2019,26-04-2019,Broadway at Times Square Hotel,792,8.4/10,"3,081"
25-04-2019,26-04-2019,Cambria Hotel New York - Times Square,756,8.7/10,"3,876"
25-04-2019,26-04-2019,Days Hotel by Wyndham on Broadway NYC,513,6.6/10,"5,050"
25-04-2019,26-04-2019,The Watson Hotel,827,7.8/10,"12,300"
25-04-2019,26-04-2019,Broadway Plaza Hotel,973,8.5/10,649
25-04-2019,26-04-2019,DoubleTree by Hilton New York Times Square South,766,7.4/10,"1,291"
25-04-2019,26-04-2019,Westgate New York Grand Central,757,7.6/10,"1,612"
25-04-2019,26-04-2019,Hyatt Place New York/Midtown-South,"1,010",8.6/10,"3,637"
25-04-2019,26-04-2019,Soho Grand Hotel,"1,408",8.5/10,"1,605"
25-04-2019,26-04-2019,Citadines Connect Fifth Avenue New York,778,8.4/10,"1,419"
25-04-2019,26-04-2019,Hilton Times Square,792,8.4/10,"1,855"
25-04-2019,26-04-2019,The Harlem Pearl,597,9.0/10,68
25-04-2019,26-04-2019,The Jewel Facing Rockefeller Center,937,8.7/10,"1,222"
25-04-2019,26-04-2019,Grand Hyatt New York,792,7.7/10,"4,780"
25-04-2019,26-04-2019,Heritage Hotel New York City,702,7.2/10,"3,079"
25-04-2019,26-04-2019,The Hotel @ Fifth Avenue,883,8.0/10,"6,981"
25-04-2019,26-04-2019,The Hotel @ New York City,756,7.7/10,"3,891"
25-04-2019,26-04-2019,"Distrikt Hotel New York City, Tapestry Collection by Hilton",756,8.3/10,"1,452"
25-04-2019,26-04-2019,Hyatt Herald Square New York,"1,010",8.3/10,"1,669"
25-04-2019,26-04-2019,New York Hilton Midtown,"1,007",7.9/10,"3,810"
25-04-2019,26-04-2019,The Roxy Hotel Tribeca,"1,335",8.9/10,"1,228"
25-04-2019,26-04-2019,Hilton Garden Inn Times Square,966,8.3/10,"1,928"
25-04-2019,26-04-2019,"Hudson New York, Central Park",778,7.1/10,"11,559"
25-04-2019,26-04-2019,Club Quarters Hotel Midtown - Times Square,"1,082",8.3/10,"1,337"
25-04-2019,26-04-2019,The Hotel at Times Square,919,7.9/10,"7,817"
25-04-2019,26-04-2019,Homewood Suites Midtown Manhattan Times Square South,890,8.9/10,"2,009"
25-04-2019,26-04-2019,Radio City Apartments,720,8.6/10,"4,384"
25-04-2019,26-04-2019,Aloft Harlem,"1,154",8.4/10,783
25-04-2019,26-04-2019,"The Standard, High Line New York","2,008",8.3/10,"3,038"
25-04-2019,26-04-2019,Millennium Times Square New York,901,7.7/10,"3,597"
25-04-2019,26-04-2019,Hampton Inn Madison Square Garden,"1,010",8.7/10,"1,209"
25-04-2019,26-04-2019,Crowne Plaza Times Square,829,8.2/10,"7,168"
25-04-2019,26-04-2019,Night Hotel Times Square,756,7.5/10,"2,375"
25-04-2019,26-04-2019,"Hotel Shocard, New York",724,8.3/10,"1,707"
25-04-2019,26-04-2019,Holiday Inn Express - Times Square,680,7.8/10,"2,188"
25-04-2019,26-04-2019,City Club Hotel,"1,046",8.3/10,"1,127"
25-04-2019,26-04-2019,The Dominick Hotel,"1,719",8.6/10,"1,266"
25-04-2019,26-04-2019,Candlewood Suites NYC -Times Square,829,8.1/10,"2,424"
25-04-2019,26-04-2019,Harlem Lofts,543,8.9/10,131
25-04-2019,26-04-2019,Courtyard by Marriott New York Manhattan/Chelsea,829,8.6/10,893
25-04-2019,26-04-2019,Hotel 50 Bowery,"1,625",9.1/10,"2,402"
25-04-2019,26-04-2019,Holiday Inn Express - Times Square South,829,8.3/10,"2,397"
25-04-2019,26-04-2019,Courtyard by Marriott New York Manhattan/Central Park,"1,082",8.2/10,"5,889"
25-04-2019,26-04-2019,Park Central,"1,040",7.9/10,"4,695"
25-04-2019,26-04-2019,Paramount Hotel Times Square,616,6.8/10,"4,643"
25-04-2019,26-04-2019,Row NYC at Times Square,648,7.2/10,"11,323"
25-04-2019,26-04-2019,"The Lexington Hotel, Autograph Collection",832,8.1/10,"2,231"
25-04-2019,26-04-2019,The Gregory,"1,006",7.9/10,"1,665"
25-04-2019,26-04-2019,Hotel Belleclaire,721,7.9/10,"3,220"
25-04-2019,26-04-2019,The Redbury New York,"1,010",8.1/10,"3,047"
25-04-2019,26-04-2019,Freehand New York,"1,118",8.8/10,"1,125"
25-04-2019,26-04-2019,YOTEL New York Times Square,760,8.2/10,"4,388"
25-04-2019,26-04-2019,MOXY NYC Times Square,865,8.5/10,"5,602"
25-04-2019,26-04-2019,EVEN Hotel New York - Midtown East 44th,"1,046",8.6/10,"1,703"
25-04-2019,26-04-2019,The Marcel at Gramercy,973,8.3/10,"2,174"
25-04-2019,26-04-2019,Millennium Hilton New York Downtown,"1,227",8.3/10,"2,592"
25-04-2019,26-04-2019,The Time New York,937,8.2/10,"1,968"
25-04-2019,26-04-2019,The William,"1,212",8.8/10,611
25-04-2019,26-04-2019,Novotel New York Times Square,"1,082",8.4/10,"3,046"
25-04-2019,26-04-2019,"The Renwick Hotel New York City, Curio Collection by Hilton","1,082",8.6/10,524
25-04-2019,26-04-2019,"The New Yorker, A Wyndham Hotel",919,7.9/10,"8,233"
25-04-2019,26-04-2019,Econo Lodge Times Square,829,7.3/10,667
25-04-2019,26-04-2019,Hotel Stanford NYC,797,8.0/10,"3,521"
25-04-2019,26-04-2019,Midtown Convention Center Hotel NYC,666,6.5/10,"2,780"
25-04-2019,26-04-2019,"Park South, a Joie de Vivre Hotel","1,263",8.7/10,910
25-04-2019,26-04-2019,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,876,8.8/10,"1,504"
25-04-2019,26-04-2019,Fairfield Inn by Marriott New York Manhattan/Financial District,720,8.3/10,"2,889"
25-04-2019,26-04-2019,Madison LES Hotel,814,7.8/10,253
25-04-2019,26-04-2019,The Skyline Hotel New York,829,8.0/10,"1,250"
25-04-2019,26-04-2019,CITY ROOMS NYC - Soho,557,8.1/10,"1,125"
25-04-2019,26-04-2019,The Assemblage John Street,"1,046",9.2/10,266
25-04-2019,26-04-2019,LUMA Hotel - Times Square,"1,285",9.2/10,"3,222"
25-04-2019,26-04-2019,Carnegie Hotel,"1,071",8.9/10,"1,515"
25-04-2019,26-04-2019,Hotel 50 Bowery,"1,625",9.1/10,"2,400"
25-04-2019,26-04-2019,NobleDEN Hotel,"1,073",9.1/10,952
25-04-2019,26-04-2019,EVEN Hotel New York Times Square South,973,9.0/10,987
25-04-2019,26-04-2019,Residence Inn by Marriott New York Manhattan/ Midtown Eastside,756,8.9/10,608
25-04-2019,26-04-2019,Gild Hall - A Thompson Hotel,"1,046",9.0/10,800
25-04-2019,26-04-2019,The Iroquois New York,"1,444",8.9/10,609
25-04-2019,26-04-2019,San Carlos Hotel New York,"1,058",9.0/10,772
25-04-2019,26-04-2019,Hotel Hayden New York,733,8.2/10,"1,208"
25-04-2019,26-04-2019,Cassa Hotel Times Square,993,7.9/10,"3,797"
25-04-2019,26-04-2019,Hotel 32 32,863,8.0/10,"1,025"
25-04-2019,26-04-2019,Cachet Boutique Hotel NYC,601,7.8/10,"1,064"
25-04-2019,26-04-2019,TRYP by Wyndham Times Square South,973,8.1/10,"2,725"
25-04-2019,26-04-2019,"Hotel Henri New York, A Wyndham Hotel",778,7.9/10,511
25-04-2019,26-04-2019,Empire Hotel,952,7.6/10,"3,722"
25-04-2019,26-04-2019,Dylan Hotel NYC,973,8.0/10,"1,316"
25-04-2019,26-04-2019,"LIFE Hotel, NoMad","1,082",8.1/10,"1,704"
25-04-2019,26-04-2019,Stewart Hotel,681,7.7/10,"4,068"
25-04-2019,26-04-2019,Fifty Hotel & Suites by Affinia,829,8.2/10,"1,181"
25-04-2019,26-04-2019,The Allen Hotel,850,8.5/10,959
25-04-2019,26-04-2019,"The Bernic Hotel New York City,Tapestry Collection by Hilton",901,8.6/10,"1,680"
25-04-2019,26-04-2019,Aloft Manhattan Downtown - Financial District,612,8.4/10,"1,263"
25-04-2019,26-04-2019,The Frederick Hotel,981,8.4/10,"1,521"
25-04-2019,26-04-2019,Club Quarters Hotel World Trade Center,901,8.6/10,"1,292"
25-04-2019,26-04-2019,Moderne Hotel,797,8.4/10,980
25-04-2019,26-04-2019,Hilton Garden Inn New York/Tribeca,"1,882",8.3/10,664
25-04-2019,26-04-2019,Ameritania at Times Square,735,8.3/10,"2,724"
25-04-2019,26-04-2019,Club Quarters Hotel Wall Street,829,8.4/10,"1,967"
25-04-2019,26-04-2019,Park Terrace Hotel on Bryant Park,"1,248",9.1/10,89
25-04-2019,26-04-2019,The Ridge Hotel,856,8.1/10,"1,309"
25-04-2019,26-04-2019,138 Bowery,692,6.6/10,15
25-04-2019,26-04-2019,Hotel Americano,995,8.0/10,241
25-04-2019,26-04-2019,Dream Downtown,"1,031",7.7/10,"1,512"
25-04-2019,26-04-2019,New York Marriott East Side,"1,408",7.7/10,227
25-04-2019,26-04-2019,W New York - Downtown,"1,012",8.0/10,389
25-04-2019,26-04-2019,Sixty LES,941,8.2/10,975
25-04-2019,26-04-2019,Renaissance New York Hotel 57,"1,118",7.9/10,662
25-04-2019,26-04-2019,Library Hotel by Library Hotel Collection,"1,723",9.3/10,432
25-04-2019,26-04-2019,Arlo NoMad,910,8.7/10,"3,052"
25-04-2019,26-04-2019,Arlo SoHo,"1,149",8.6/10,"3,715"
25-04-2019,26-04-2019,Residence Inn by Marriott New York Downtown Manhattan/World Trade Center Area,955,8.7/10,968
25-04-2019,26-04-2019,Hyatt Centric Times Square New York,"1,444",8.7/10,"4,272"
25-04-2019,26-04-2019,New York Marriott Downtown,"1,552",8.4/10,608
25-04-2019,26-04-2019,The Manhattan Club,808,8.5/10,955
25-04-2019,26-04-2019,Royalton New York,"1,137",8.3/10,839
25-04-2019,26-04-2019,The Evelyn,"1,010",8.9/10,288
25-04-2019,26-04-2019,Chambers Hotel,"1,124",8.7/10,985
25-04-2019,26-04-2019,The Wagner Hotel,"1,195",8.9/10,579
25-04-2019,26-04-2019,Park Lane Hotel - A Central Park Hotel,"1,013",7.6/10,"5,505"
25-04-2019,26-04-2019,Mr C Seaport,"1,104",8.9/10,94
